"branch","row_id","company_identifier","account_identifier","campaign_identifier","adset_identifier","ad_identifier","creative_identifier","current_primary_decision_shown_to_operator","current_internal_segment","legacy_segment","legacy_action","recommended_action","actionability_state","reason_tags","spend","purchases","impressions","age_days","active_days","active_status","roas","cpa","recent_roas","recent_cpa","recent_purchases","recent_impressions","long90_roas","trend_roas_ratio","active_benchmark_scope","active_benchmark_label","active_benchmark_roas","active_benchmark_cpa","peer_median_spend","benchmark_reliability","source_trust_flags","campaign_context_blocker_flags","queue_eligible","apply_eligible","push_readiness","warnings_shown_in_ui_or_instruction_fields","instruction_headline","reason_summary","source_artifact_generated_at","source_artifact_window_start","source_artifact_window_end","source_artifact_kind"
"pr74","company-05|company-05-account-01|company-05-campaign-03|company-05-adset-02|company-05-creative-07","company-05","company-05-account-01","company-05-campaign-03","company-05-adset-02",,"company-05-creative-07","Cut","spend_waste","Cut","pause","keep_in_test","review_only","","5623.85","0","41422",,,"true","0","0","0","0","0","41422","0",,"account","Account-wide","2.89","2781.62","9385.77","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Confirm there is no purchase evidence before stopping this test creative.|Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-05-creative-07","Spend is already meaningful enough to move past early learning, and there is still no purchase proof. Treat this as a Cut candidate for operator review.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-02|company-05-adset-01|company-05-creative-08","company-05","company-05-account-01","company-05-campaign-02","company-05-adset-01",,"company-05-creative-08","Protect","protected_winner","Watch","watch","hold_no_touch","blocked","","5271.47","5","54556",,,"true","5.71","1054.29","6.83","859.41","3","31527","6.74",,"account","Account-wide","2.8","2837.63","10022.46","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Protect: company-05-creative-08","Deterministic engine marks this as a shipped winner that should stay protected.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-02|company-05-adset-01|company-05-creative-09","company-05","company-05-account-01","company-05-campaign-02","company-05-adset-01",,"company-05-creative-09","Refresh","needs_new_variant","Scale","scale_hard","refresh_replace","review_only","","4598.14","4","50205",,,"true","6.52","1149.54","0","0","0","1565","10.92",,"account","Account-wide","2.8","2837.63","10022.46","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-05-creative-09","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-02|company-05-adset-01|company-05-creative-10","company-05","company-05-account-01","company-05-campaign-02","company-05-adset-01",,"company-05-creative-10","Refresh","needs_new_variant","Watch","watch","refresh_replace","review_only","","4491.57","1","32239",,,"true","3.12","4491.57","0","0","0","667","7.2",,"account","Account-wide","2.8","2725.61","10022.46","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-05-creative-10","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-01","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-01",,"company-06-creative-01","Watch","hold_monitor","Watch","watch","keep_in_test","review_only","","1749.82","131","910258",,,"true","5.34","13.36","4.1","17.11","21","168169","5.19",,"account","Account-wide","6.14","12.13","32.96","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Watch: company-06-creative-01","Deterministic engine keeps this in test while monitoring early fatigue pressure.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-02","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-01",,"company-06-creative-02","Watch","hold_monitor","Cut","pause","keep_in_test","review_only","","131.07","6","65636",,,"true","3.79","21.85","0","0","0","5618","4.07",,"account","Account-wide","6.14","12.13","32.96","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Watch: company-06-creative-02","Deterministic engine keeps this in test because relative strength exists, but absolute scaling floors are not proven yet.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-03","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-01",,"company-06-creative-03","Test More","promising_under_sampled","Watch","watch","refresh_replace","blocked","","94.02","7","45462",,,"true","5.15","13.43","0.94","48.99","1","20055","7.71",,"account","Account-wide","6.14","12.13","32.96","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-06-creative-03","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-04","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-01",,"company-06-creative-04","Test More","promising_under_sampled","Watch","watch","keep_in_test","review_only","","72.8","6","31346",,,"true","6.14","12.13","0","0","0","2629","5.22",,"account","Account-wide","5.45","12.66","32.96","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-06-creative-04","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-05","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-02",,"company-06-creative-05","Test More","promising_under_sampled","Watch","watch","keep_in_test","review_only","","63.28","5","53453",,,"true","4.36","12.66","2.03","20.24","1","20248","4.94",,"account","Account-wide","6.14","12.13","32.96","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-06-creative-05","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-06","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-02",,"company-06-creative-06","Test More","promising_under_sampled","Watch","watch","refresh_replace","blocked","","45.85","2","33609",,,"true","1.54","22.93","0","0","0","9240","10.06",,"account","Account-wide","6.14","12.13","32.96","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-06-creative-06","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-07","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-02",,"company-06-creative-07","Not Enough Data","creative_learning_incomplete","Watch","watch","keep_in_test","review_only","","44.1","1","19703",,,"true","1.38","44.09","1.38","44.1","1","19706","1.38",,"account","Account-wide","6.14","12.13","32.96","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Not Enough Data: company-06-creative-07","Deterministic engine keeps this in test against the format + age benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-08","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-01",,"company-06-creative-08","Test More","promising_under_sampled","Watch","watch","keep_in_test","review_only","","34.48","4","19243",,,"true","9.95","8.62","4.54","8.65","1","4894","6.59",,"account","Account-wide","5.45","12.66","32.96","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-06-creative-08","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-09","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-02",,"company-06-creative-09","Not Enough Data","creative_learning_incomplete","Watch","watch","refresh_replace","blocked","","32.96","1","17995",,,"true","1.19","32.96","0","0","0","2022","7.76",,"account","Account-wide","6.14","12.13","34.48","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Not Enough Data: company-06-creative-09","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-10","company-06","company-06-account-01","company-06-campaign-01","company-06-adset-02",,"company-06-creative-10","Not Enough Data","false_winner_low_evidence","Watch","watch","refresh_replace","blocked","","22.97","1","10783",,,"true","5.45","22.97","0","0","0","1026","36.21",,"account","Account-wide","6.14","12.13","34.48","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Not Enough Data: company-06-creative-10","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-01","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-01","Refresh","needs_new_variant","Watch","watch","refresh_replace","review_only","","2397.06","11","1187216",,,"true","2.86","217.91","0","0","0","133867","5.34",,"account","Account-wide","3.82","74.63","164.53","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-07-creative-01","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-02","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-02","Watch","hold_monitor","Scale","scale","keep_in_test","review_only","","1164.66","16","190663",,,"true","4.44","72.79","2","166.26","1","26514","5.38",,"account","Account-wide","3.45","83.16","164.53","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Watch: company-07-creative-02","Deterministic engine keeps this in test while monitoring early fatigue pressure.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-03","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-03","Refresh","needs_new_variant","Cut","pause","refresh_replace","review_only","","468.26","4","100560",,,"true","2.55","117.07","0","0","0","11818","7.84",,"account","Account-wide","3.82","74.63","164.53","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-07-creative-03","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-04","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-04","Refresh","needs_new_variant","Watch","watch","hold_no_touch","blocked","","449.25","5","134886",,,"true","7.07","89.85","0.07","84.54","1","24644","6.96",,"account","Account-wide","3.45","74.63","164.53","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-07-creative-04","Deterministic engine marks this as a shipped winner that should stay protected.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-05","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-05","Cut","spend_waste","Cut","pause","keep_in_test","review_only","","355.32","3","89377",,,"true","1.83","118.44","0","0","0","16972","1.83",,"account","Account-wide","3.82","74.63","164.53","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-07-creative-05","Deterministic engine keeps this in test because relative strength exists, but absolute scaling floors are not proven yet.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-06","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-06","Cut","spend_waste","Cut","pause","block_deploy","review_only","","354.37","1","69167",,,"true","0.41","354.26","0.45","317.4","1","61970","0.41",,"account","Account-wide","3.82","74.63","164.53","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-07-creative-06","Deterministic engine blocks deployment because downside risk outweighs current upside.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-07","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-07","Refresh","needs_new_variant","Watch","watch","refresh_replace","review_only","","281.01","3","66407",,,"true","5.66","93.67","0.66","50.6","1","12469","6.39",,"account","Account-wide","3.45","74.63","164.53","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-07-creative-07","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-08","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-08","Cut","spend_waste","Cut","pause","keep_in_test","review_only","","261.77","0","49548",,,"true","0","0","0","0","0","6422","0",,"account","Account-wide","3.7","76.47","176.13","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Confirm there is no purchase evidence before stopping this test creative.|Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-07-creative-08","Spend is already meaningful enough to move past early learning, and there is still no purchase proof. Treat this as a Cut candidate for operator review.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
