rowId,companyId,accountId,campaignId,adSetId,creativeId,currentOperatorDecision,v2PrimaryDecision,v2Actionability,v2Confidence,v2ReasonTags,v2RiskLevel,v2ProblemClass,v2QueueEligible,v2ApplyEligible,spend,purchases,impressions,roas,cpa,recentRoas,recentPurchases,longWindowRoas,activeBenchmarkRoas,activeBenchmarkCpa,peerMedianSpend,activeStatus,campaignStatus,adSetStatus,campaignAdsetBlockerFlags,trustSourceProvenanceFlags,changedFromCurrent
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-07|company-08-creative-18,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-07,company-08-creative-18,Diagnose,Test More,review_only,78,weak_read_with_conversion;test_more_before_cut,medium,insufficient-signal,false,false,156.99,1,2999,1.31,156.99,1.38,1,1.31,1.82,132.31,412.46,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-05|company-08-creative-19,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-05,company-08-creative-19,Diagnose,Test More,review_only,78,weak_read_with_conversion;test_more_before_cut,medium,insufficient-signal,false,false,154.4,1,5346,1.23,154.4,10.04,1,1.23,1.82,132.31,412.46,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-04|company-08-creative-20,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-04,company-08-creative-20,Scale,Test More,review_only,73,thin_data;positive_probe_signal,low,insufficient-signal,false,false,105.46,2,4732,3,52.73,0,0,3,1.54,134.84,412.46,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-05|company-08-creative-21,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-05,company-08-creative-21,Diagnose,Test More,review_only,73,thin_data;positive_probe_signal,low,insufficient-signal,false,false,94.07,1,4500,2.79,94.07,14.7,1,2.79,1.54,134.84,412.46,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-01|company-08-campaign-01|company-08-adset-01|company-08-creative-22,company-08,company-08-account-01,company-08-campaign-01,company-08-adset-01,company-08-creative-22,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,65.06,0,7044,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-01|company-08-campaign-01|company-08-adset-01|company-08-creative-23,company-08,company-08-account-01,company-08-campaign-01,company-08-adset-01,company-08-creative-23,Diagnose,Test More,review_only,73,thin_data;positive_probe_signal,low,insufficient-signal,false,false,57.55,1,2806,3.49,57.55,0,0,3.49,1.54,134.84,412.46,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-04|company-08-creative-24,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-04,company-08-creative-24,Diagnose,Test More,review_only,73,thin_data;positive_probe_signal,low,insufficient-signal,false,false,52.21,1,2070,2.93,52.21,0,0,2.93,1.54,134.84,412.46,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-07|company-08-creative-25,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-07,company-08-creative-25,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,49.35,0,1008,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-01|company-08-campaign-01|company-08-adset-01|company-08-creative-26,company-08,company-08-account-01,company-08-campaign-01,company-08-adset-01,company-08-creative-26,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,47.38,0,2847,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-03|company-08-creative-27,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-03,company-08-creative-27,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,47.08,0,1020,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-03|company-08-creative-28,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-03,company-08-creative-28,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,30.17,0,568,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,false
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-04|company-08-creative-29,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-04,company-08-creative-29,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,28.6,0,919,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,false
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-03|company-08-creative-30,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-03,company-08-creative-30,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,11.09,0,151,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,false
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-06|company-08-creative-31,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-06,company-08-creative-31,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,9.95,0,298,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,false
company-08|company-08-account-01|company-08-campaign-04|company-08-adset-08|company-08-creative-32,company-08,company-08-account-01,company-08-campaign-04,company-08-adset-08,company-08-creative-32,Refresh,Refresh,review_only,84,inactive_historical_signal;refresh_before_relaunch,medium,creative,false,false,3310.17,36,86256,2.39,91.95,,,2.17,1.54,134.84,370.01,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,false
company-08|company-08-account-02|company-08-campaign-05|company-08-adset-09|company-08-creative-33,company-08,company-08-account-02,company-08-campaign-05,company-08-adset-09,company-08-creative-33,Refresh,Refresh,review_only,84,inactive_historical_signal;refresh_before_relaunch,medium,creative,false,false,2867.92,23,221806,1.69,124.69,,,2.09,1.67,134.84,370.01,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_operator_review_required,false
company-08|company-08-account-01|company-08-campaign-06|company-08-adset-10|company-08-creative-34,company-08,company-08-account-01,company-08-campaign-06,company-08-adset-10,company-08-creative-34,Diagnose,Diagnose,diagnose,73,inactive_creative;unclear_buyer_action,medium,campaign-context,false,false,1066.19,8,57583,1.39,133.27,,,1.41,1.82,133.88,370.01,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-01|company-08-campaign-06|company-08-adset-10|company-08-creative-35,company-08,company-08-account-01,company-08-campaign-06,company-08-adset-10,company-08-creative-35,Cut,Cut,review_only,90,inactive_confirmed_loser;below_benchmark;no_recovery,high,creative,false,false,362.17,1,15107,0.29,362.17,,,0.73,1.82,132.31,412.46,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_operator_review_required,false
company-08|company-08-account-01|company-08-campaign-06|company-08-adset-10|company-08-creative-36,company-08,company-08-account-01,company-08-campaign-06,company-08-adset-10,company-08-creative-36,Diagnose,Refresh,review_only,75,inactive_historical_signal;refresh_before_relaunch,medium,creative,false,false,182.81,2,15383,2.29,91.41,,,1.24,1.54,134.84,412.46,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-01|company-08-campaign-06|company-08-adset-10|company-08-creative-37,company-08,company-08-account-01,company-08-campaign-06,company-08-adset-10,company-08-creative-37,Diagnose,Diagnose,diagnose,77,inactive_creative;insufficient_signal,medium,insufficient-signal,false,false,107.67,0,3677,0,0,,,1.04,1.69,133.27,377.85,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-01|company-08-campaign-06|company-08-adset-10|company-08-creative-38,company-08,company-08-account-01,company-08-campaign-06,company-08-adset-10,company-08-creative-38,Diagnose,Diagnose,diagnose,77,inactive_creative;insufficient_signal,medium,insufficient-signal,false,false,79.24,1,3679,1.95,79.24,,,2.16,1.54,134.84,412.46,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-01|company-08-campaign-04|company-08-adset-08|company-08-creative-39,company-08,company-08-account-01,company-08-campaign-04,company-08-adset-08,company-08-creative-39,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,0.04,0,2,0,0,,,0,1.69,133.27,377.85,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,false
company-08|company-08-account-01|company-08-campaign-04|company-08-adset-08|company-08-creative-40,company-08,company-08-account-01,company-08-campaign-04,company-08-adset-08,company-08-creative-40,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,0.03,0,2,0,0,,,0,1.69,133.27,377.85,false,PAUSED,CAMPAIGN_PAUSED,inactive_creative;campaign_status_paused;adset_status_campaign_paused,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,false
